category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0035071	1	0.697152725201729	0	44	salivary gland cell autophagic cell death	BP
GO:0035072	1	0.814832731117698	0	25	ecdysone-mediated induction of salivary gland cell autophagic cell death	BP
GO:0035073	1	0.808176960391804	0	26	pupariation	BP
GO:0035074	1	0.928989627671297	0	9	pupation	BP
GO:0035075	1	0.567536691103514	0	69	response to ecdysone	BP
GO:0035076	1	0.862963147442403	0	18	ecdysone receptor-mediated signaling pathway	BP
GO:0035078	1	0.814832731117698	0	25	induction of programmed cell death by ecdysone	BP
GO:0035079	1	0.959913047229732	0	5	polytene chromosome puffing	BP
GO:0035080	1	0.975753746032634	0	3	heat shock-mediated polytene chromosome puffing	BP
GO:0035081	1	0.814832731117698	0	25	induction of programmed cell death by hormones	BP
GO:0035082	1	0.549135051502195	0	73	axoneme assembly	BP
GO:0035087	1	0.967801392764234	0	4	siRNA loading onto RISC involved in RNA interference	BP
GO:0035089	1	0.842001407233195	0	21	establishment of apical/basal cell polarity	BP
GO:0035090	1	0.884440049960331	0	15	maintenance of apical/basal cell polarity	BP
GO:0035094	1	0.952088200706563	0	6	response to nicotine	BP
GO:0035096	1	0.738414707126347	0	37	larval midgut cell programmed cell death	BP
GO:0035103	1	0.944326348463974	0	7	sterol regulatory element binding protein cleavage	BP
GO:0035106	1	0.967801392764234	0	4	operant conditioning	BP
GO:0035108	1	0.975753746032634	0	3	limb morphogenesis	BP
GO:0035146	1	0.726385548880583	0	39	tube fusion	BP
GO:0035147	1	0.726385548880583	0	39	branch fusion, open tracheal system	BP
GO:0035148	1	0.72044374479976	0	40	tube formation	BP
GO:0035149	1	0.808176960391804	0	26	lumen formation, open tracheal system	BP
GO:0035153	1	0.775694983385455	0	31	epithelial cell type specification, open tracheal system	BP
GO:0035154	1	0.848932173009371	0	20	terminal cell fate specification, open tracheal system	BP
GO:0035155	1	0.884440049960331	0	15	negative regulation of terminal cell fate specification, open tracheal system	BP
GO:0035156	1	0.899050345204383	0	13	fusion cell fate specification	BP
GO:0035157	1	0.921413769341664	0	10	negative regulation of fusion cell fate specification	BP
GO:0035160	1	0.842001407233195	0	21	maintenance of epithelial integrity, open tracheal system	BP
GO:0035161	1	0.842001407233195	0	21	imaginal disc lineage restriction	BP
GO:0035163	1	0.936626989732104	0	8	embryonic hemocyte differentiation	BP
GO:0035165	1	0.936626989732104	0	8	embryonic crystal cell differentiation	BP
GO:0035166	1	0.549135051502195	0	73	post-embryonic hemopoiesis	BP
GO:0035167	1	0.549135051502195	0	73	larval lymph gland hemopoiesis	BP
GO:0035168	1	0.738414707126347	0	37	larval lymph gland hemocyte differentiation	BP
GO:0035170	1	0.906444611434089	0	12	lymph gland crystal cell differentiation	BP
GO:0035171	1	0.801574881679321	0	27	lamellocyte differentiation	BP
GO:0035172	1	0.531322842540278	0	77	hemocyte proliferation	BP
GO:0035176	1	0.906444611434089	0	12	social behavior	BP
GO:0035180	1	0.944326348463974	0	7	larval wandering behavior	BP
GO:0035185	1	0.967801392764234	0	4	preblastoderm mitotic cell cycle	BP
GO:0035186	1	0.73237573998567	0	38	syncytial blastoderm mitotic cell cycle	BP
GO:0035188	1	0.944326348463974	0	7	hatching	BP
GO:0035190	1	0.921413769341664	0	10	syncytial nuclear migration	BP
GO:0035191	1	0.952088200706563	0	6	nuclear axial expansion	BP
GO:0035193	1	0.936626989732104	0	8	larval central nervous system remodeling	BP
GO:0035194	1	0.501514031102408	0	84	post-transcriptional gene silencing by RNA	BP
GO:0035195	1	0.685787646153802	0	46	gene silencing by miRNA	BP
GO:0035196	1	0.835126523320288	0	22	production of miRNAs involved in gene silencing by miRNA	BP
GO:0035199	1	0.944326348463974	0	7	salt aversion	BP
GO:0035202	1	0.952088200706563	0	6	tracheal pit formation in open tracheal system	BP
GO:0035203	1	0.835126523320288	0	22	regulation of lamellocyte differentiation	BP
GO:0035204	1	0.855919269083522	0	19	negative regulation of lamellocyte differentiation	BP
GO:0035206	1	0.60618588312705	0	61	regulation of hemocyte proliferation	BP
GO:0035207	1	0.891715649343038	0	14	negative regulation of hemocyte proliferation	BP
GO:0035208	1	0.975753746032634	0	3	positive regulation of hemocyte proliferation	BP
GO:0035209	1	0.788530092883194	0	29	pupal development	BP
GO:0035210	1	0.788530092883194	0	29	prepupal development	BP
GO:0035211	1	0.952088200706563	0	6	spermathecum morphogenesis	BP
GO:0035212	1	0.801574881679321	0	27	cell competition in a multicellular organism	BP
GO:0035213	1	0.884440049960331	0	15	clypeo-labral disc development	BP
GO:0035214	1	0.428676741569629	0	103	eye-antennal disc development	BP
GO:0035216	1	0.842001407233195	0	21	haltere disc development	BP
GO:0035217	1	0.921413769341664	0	10	labial disc development	BP
GO:0035218	1	0.24588257333138	0	170	leg disc development	BP
GO:0035221	1	0.884440049960331	0	15	genital disc pattern formation	BP
GO:0035223	1	0.795026067286516	0	28	leg disc pattern formation	BP
GO:0035224	1	0.884440049960331	0	15	genital disc anterior/posterior pattern formation	BP
GO:0035225	1	0.835126523320288	0	22	determination of genital disc primordium	BP
GO:0035232	1	0.959913047229732	0	5	germ cell attraction	BP
GO:0035234	1	0.891715649343038	0	14	ectopic germ cell programmed cell death	BP
GO:0035235	1	0.921413769341664	0	10	ionotropic glutamate receptor signaling pathway	BP
GO:0035246	1	0.921413769341664	0	10	peptidyl-arginine N-methylation	BP
GO:0035247	1	0.921413769341664	0	10	peptidyl-arginine omega-N-methylation	BP
GO:0035249	1	0.788530092883194	0	29	synaptic transmission, glutamatergic	BP
GO:0035262	1	0.899050345204383	0	13	gonad morphogenesis	BP
GO:0035263	1	0.913898925672856	0	11	genital disc sexually dimorphic development	BP
GO:0035265	1	0.428676741569629	0	103	organ growth	BP
GO:0035268	1	0.862963147442403	0	18	protein mannosylation	BP
GO:0035269	1	0.877223076888439	0	16	protein O-linked mannosylation	BP
GO:0035270	1	0.921413769341664	0	10	endocrine system development	BP
GO:0035271	1	0.921413769341664	0	10	ring gland development	BP
GO:0035277	1	0.750640541019326	0	35	spiracle morphogenesis, open tracheal system	BP
GO:0035280	1	0.975753746032634	0	3	miRNA loading onto RISC involved in gene silencing by miRNA	BP
GO:0035282	1	0.0441785118533818	0	374	segmentation	BP
GO:0035283	1	0.959913047229732	0	5	central nervous system segmentation	BP
GO:0035284	1	0.959913047229732	0	5	brain segmentation	BP
GO:0035285	1	0.669082234832326	0	49	appendage segmentation	BP
GO:0035287	1	0.835126523320288	0	22	head segmentation	BP
GO:0035288	1	0.906444611434089	0	12	anterior head segmentation	BP
GO:0035289	1	0.891715649343038	0	14	posterior head segmentation	BP
GO:0035290	1	0.906444611434089	0	12	trunk segmentation	BP
GO:0035291	1	0.975753746032634	0	3	specification of segmental identity, intercalary segment	BP
GO:0035292	1	0.952088200706563	0	6	specification of segmental identity, trunk	BP
GO:0035293	1	0.78208653747659	0	30	chitin-based larval cuticle pattern formation	BP
GO:0035297	1	0.936626989732104	0	8	regulation of Malpighian tubule diameter	BP
GO:0035298	1	0.936626989732104	0	8	regulation of Malpighian tubule size	BP
GO:0035303	1	0.726385548880583	0	39	regulation of dephosphorylation	BP
GO:0035304	1	0.738414707126347	0	37	regulation of protein dephosphorylation	BP
GO:0035305	1	0.870064263652585	0	17	negative regulation of dephosphorylation	BP
GO:0035306	1	0.967801392764234	0	4	positive regulation of dephosphorylation	BP
GO:0035307	1	0.967801392764234	0	4	positive regulation of protein dephosphorylation	BP
GO:0035308	1	0.884440049960331	0	15	negative regulation of protein dephosphorylation	BP
GO:0035309	1	0.795026067286516	0	28	wing and notum subfield formation	BP
GO:0035310	1	0.906444611434089	0	12	notum cell fate specification	BP
GO:0035311	1	0.944326348463974	0	7	wing cell fate specification	BP
GO:0035320	1	0.936626989732104	0	8	imaginal disc-derived wing hair site selection	BP
GO:0035329	1	0.586547011477836	0	65	hippo signaling	BP
GO:0035330	1	0.621339837406827	0	58	regulation of hippo signaling	BP
GO:0035331	1	0.750640541019326	0	35	negative regulation of hippo signaling	BP
GO:0035332	1	0.801574881679321	0	27	positive regulation of hippo signaling	BP
GO:0035335	1	0.714549941794956	0	41	peptidyl-tyrosine dephosphorylation	BP
GO:0035336	1	0.936626989732104	0	8	long-chain fatty-acyl-CoA metabolic process	BP
GO:0035337	1	0.870064263652585	0	17	fatty-acyl-CoA metabolic process	BP
GO:0035349	1	0.975753746032634	0	3	coenzyme A transmembrane transport	BP
GO:0035350	1	0.975753746032634	0	3	FAD transmembrane transport	BP
GO:0035383	1	0.808176960391804	0	26	thioester metabolic process	BP
GO:0035384	1	0.899050345204383	0	13	thioester biosynthetic process	BP
GO:0035385	1	0.936626989732104	0	8	Roundabout signaling pathway	BP
GO:0035386	1	0.959913047229732	0	5	regulation of Roundabout signaling pathway	BP
GO:0035404	1	0.952088200706563	0	6	histone-serine phosphorylation	BP
GO:0035405	1	0.959913047229732	0	5	histone-threonine phosphorylation	BP
GO:0035418	1	0.928989627671297	0	9	protein localization to synapse	BP
GO:0035434	1	0.959913047229732	0	5	copper ion transmembrane transport	BP
GO:0035435	1	0.967801392764234	0	4	phosphate ion transmembrane transport	BP
GO:0035437	1	0.975753746032634	0	3	maintenance of protein localization in endoplasmic reticulum	BP
GO:0035459	1	0.952088200706563	0	6	vesicle cargo loading	BP
GO:0035461	1	0.967801392764234	0	4	vitamin transmembrane transport	BP
GO:0035493	1	0.877223076888439	0	16	SNARE complex assembly	BP
GO:0035494	1	0.967801392764234	0	4	SNARE complex disassembly	BP
GO:0035507	1	0.967801392764234	0	4	regulation of myosin-light-chain-phosphatase activity	BP
GO:0035509	1	0.967801392764234	0	4	negative regulation of myosin-light-chain-phosphatase activity	BP
GO:0035510	1	0.944326348463974	0	7	DNA dealkylation	BP
GO:0035511	1	0.959913047229732	0	5	oxidative DNA demethylation	BP
GO:0035542	1	0.899050345204383	0	13	regulation of SNARE complex assembly	BP
GO:0035556	1	0.00117389145381751	0	791	intracellular signal transduction	BP
GO:0035561	1	0.967801392764234	0	4	regulation of chromatin binding	BP
GO:0035567	1	0.884440049960331	0	15	non-canonical Wnt signaling pathway	BP
GO:0035592	1	0.320799418509532	0	138	establishment of protein localization to extracellular region	BP
GO:0035593	1	0.967801392764234	0	4	positive regulation of Wnt signaling pathway by establishment of Wnt protein localization to extracellular region	BP
GO:0035601	1	0.750640541019326	0	35	protein deacylation	BP
GO:0035626	1	0.913898925672856	0	11	juvenile hormone mediated signaling pathway	BP
GO:0035637	1	0.828307076360441	0	23	multicellular organismal signaling	BP
GO:0035640	1	0.975753746032634	0	3	exploration behavior	BP
GO:0035674	1	0.944326348463974	0	7	tricarboxylic acid transmembrane transport	BP
GO:0035690	1	0.763066224828101	0	33	cellular response to drug	BP
GO:0035721	1	0.913898925672856	0	11	intraciliary retrograde transport	BP
GO:0035725	1	0.522631923795868	0	79	sodium ion transmembrane transport	BP
GO:0035736	1	0.855919269083522	0	19	cell proliferation involved in compound eye morphogenesis	BP
GO:0035751	1	0.959913047229732	0	5	regulation of lysosomal lumen pH	BP
GO:0035794	1	0.952088200706563	0	6	positive regulation of mitochondrial membrane permeability	BP
GO:0035803	1	0.921413769341664	0	10	egg coat formation	BP
GO:0035825	1	0.702904810393162	0	43	homologous recombination	BP
GO:0035883	1	0.921413769341664	0	10	enteroendocrine cell differentiation	BP
GO:0035929	1	0.975753746032634	0	3	steroid hormone secretion	BP
GO:0035987	1	0.952088200706563	0	6	endodermal cell differentiation	BP
GO:0036011	1	0.669082234832326	0	49	imaginal disc-derived leg segmentation	BP
GO:0036058	1	0.936626989732104	0	8	filtration diaphragm assembly	BP
GO:0036059	1	0.952088200706563	0	6	nephrocyte diaphragm assembly	BP
GO:0036065	1	0.884440049960331	0	15	fucosylation	BP
GO:0036066	1	0.921413769341664	0	10	protein O-linked fucosylation	BP
GO:0036071	1	0.928989627671297	0	9	N-glycan fucosylation	BP
GO:0036084	1	0.975753746032634	0	3	GDP-fucose import into endoplasmic reticulum lumen	BP
GO:0036085	1	0.959913047229732	0	5	GDP-fucose import into Golgi lumen	BP
GO:0036090	1	0.906444611434089	0	12	cleavage furrow ingression	BP
GO:0036092	1	0.952088200706563	0	6	phosphatidylinositol-3-phosphate biosynthetic process	BP
GO:0036093	1	0.936626989732104	0	8	germ cell proliferation	BP
GO:0036098	1	0.821542624940593	0	24	male germ-line stem cell population maintenance	BP
GO:0036099	1	0.744502842401016	0	36	female germ-line stem cell population maintenance	BP
GO:0036158	1	0.763066224828101	0	33	outer dynein arm assembly	BP
GO:0036159	1	0.899050345204383	0	13	inner dynein arm assembly	BP
GO:0036212	1	0.967801392764234	0	4	contractile ring maintenance	BP
GO:0036213	1	0.848932173009371	0	20	contractile ring contraction	BP
GO:0036214	1	0.952088200706563	0	6	contractile ring localization	BP
GO:0036228	1	0.967801392764234	0	4	protein localization to nuclear inner membrane	BP
GO:0036230	1	0.967801392764234	0	4	granulocyte activation	BP
GO:0036257	1	0.967801392764234	0	4	multivesicular body organization	BP
GO:0036260	1	0.959913047229732	0	5	RNA capping	BP
GO:0036265	1	0.967801392764234	0	4	RNA (guanine-N7)-methylation	BP
GO:0036270	1	0.891715649343038	0	14	response to diuretic	BP
GO:0036292	1	0.975753746032634	0	3	DNA rewinding	BP
GO:0036293	1	0.443087063376997	0	99	response to decreased oxygen levels	BP
GO:0036294	1	0.652778794115474	0	52	cellular response to decreased oxygen levels	BP
GO:0036296	1	0.899050345204383	0	13	response to increased oxygen levels	BP
GO:0036297	1	0.906444611434089	0	12	interstrand cross-link repair	BP
GO:0036314	1	0.567536691103514	0	69	response to sterol	BP
GO:0036315	1	0.788530092883194	0	29	cellular response to sterol	BP
GO:0036335	1	0.702904810393162	0	43	intestinal stem cell homeostasis	BP
GO:0036367	1	0.952088200706563	0	6	light adaption	BP
GO:0036388	1	0.967801392764234	0	4	pre-replicative complex assembly	BP
GO:0036444	1	0.967801392764234	0	4	calcium import into the mitochondrion	BP
GO:0036445	1	0.567536691103514	0	69	neuronal stem cell division	BP
GO:0036465	1	0.501514031102408	0	84	synaptic vesicle recycling	BP
GO:0036466	1	0.975753746032634	0	3	synaptic vesicle recycling via endosome	BP
GO:0036473	1	0.906444611434089	0	12	cell death in response to oxidative stress	BP
GO:0036474	1	0.967801392764234	0	4	cell death in response to hydrogen peroxide	BP
GO:0036475	1	0.959913047229732	0	5	neuron death in response to oxidative stress	BP
GO:0036499	1	0.975753746032634	0	3	PERK-mediated unfolded protein response	BP
GO:0036503	1	0.769355016214344	0	32	ERAD pathway	BP
GO:0038001	1	0.944326348463974	0	7	paracrine signaling	BP
GO:0038004	1	0.975753746032634	0	3	epidermal growth factor receptor ligand maturation	BP
GO:0038007	1	0.936626989732104	0	8	netrin-activated signaling pathway	BP
GO:0038034	1	0.975753746032634	0	3	signal transduction in absence of ligand	BP
GO:0038061	1	0.952088200706563	0	6	NIK/NF-kappaB signaling	BP
GO:0038066	1	0.959913047229732	0	5	p38MAPK cascade	BP
GO:0038083	1	0.835126523320288	0	22	peptidyl-tyrosine autophosphorylation	BP
GO:0038202	1	0.586547011477836	0	65	TORC1 signaling	BP
GO:0038203	1	0.921413769341664	0	10	TORC2 signaling	BP
GO:0040001	1	0.663603567607496	0	50	establishment of mitotic spindle localization	BP
GO:0040005	1	0.967801392764234	0	4	chitin-based cuticle attachment to epithelium	BP
GO:0040009	1	0.967801392764234	0	4	regulation of growth rate	BP
GO:0040012	1	0.428676741569629	0	103	regulation of locomotion	BP
GO:0040013	1	0.899050345204383	0	13	negative regulation of locomotion	BP
GO:0040015	1	0.877223076888439	0	16	negative regulation of multicellular organism growth	BP
GO:0040016	1	0.952088200706563	0	6	embryonic cleavage	BP
GO:0040017	1	0.702904810393162	0	43	positive regulation of locomotion	BP
GO:0040018	1	0.744502842401016	0	36	positive regulation of multicellular organism growth	BP
GO:0040019	1	0.913898925672856	0	11	positive regulation of embryonic development	BP
GO:0040020	1	0.855919269083522	0	19	regulation of meiotic nuclear division	BP
GO:0040029	1	0.14527714069393	0	233	regulation of gene expression, epigenetic	BP
GO:0040031	1	0.952088200706563	0	6	snRNA modification	BP
GO:0040034	1	0.821542624940593	0	24	regulation of development, heterochronic	BP
